Annee,,,,,,,,#VALUE!,#VALUE!,1899,#VALUE!,#VALUE!,2026,2026,2026,2026,2026,2026,2026,,,2027,2028,2029,2030,,,,,,,,,,,,,
,,,,Ligne de depense,Direction,,,,Centre des couts ,Categories,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe,31/1/2025,28-Feb-26,31-Mar-26,30-Apr-26,31-May-26,30-Jun-26,31-Jul-26,31-Aug-26,30-Sep-26,31-Oct-26,30-Nov-26,31-Dec-26,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2027,2028,2029,2030,,,,,,,,
FI.0.0.01,DIRECTION FINANCIÈRE _ Renumeration _ Renumeration _ Renumeration,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,0,0,01
FI.1.1.01,DIRECTION FINANCIÈRE _ Suivi budgétaire _ Session budgétaires _ Preparation budgétaires,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,152 600,0,0,152 600,152 600,154 126,155 652,157 178,158 704,,,,,FI,1,1,01
FI.1.2.01,DIRECTION FINANCIÈRE _ Suivi budgétaire _ Outils _ Acquisition d'outil de suivi budgétaire,,,,,,,,,,,,25 000,0,25 000,0,0,0,0,0,0,0,0,0,50 000,50 000,50 500,51 000,51 500,52 000,,,,,FI,1,2,01
FI.2.1.01,DIRECTION FINANCIÈRE _ Reporting financier _ Cloture des comptes _ Préparation et validation des états financiers,,,,,,,,,,,,2 600,2 600,2 600,62 600,2 600,2 600,2 600,2 600,2 600,2 600,2 600,2 600,91 200,91 200,92 112,93 024,93 936,94 848,,,,,FI,2,1,01
FI.2.2.01,DIRECTION FINANCIÈRE _ Reporting financier _ Inventaires des immobilisations _ Inventaires des immobilisations,,,,,,,,,,,,27 780,0,0,0,0,0,0,0,0,0,0,0,27 780,27 780,28 058,28 336,28 613,28 891,,,,,FI,2,2,01
FI.3.1.01,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Fonctionnement courant,,,,,,,,,,,,105 000,105 000,105 000,105 000,105 000,105 000,105 000,105 000,105 000,105 000,105 000,105 000,1 260 000,1 260 000,1 272 600,1 285 200,1 297 800,1 310 400,,,,,FI,3,1,01
FI.3.1.02,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Location de bureau et Autres,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,3,1,02
FI.3.1.03,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,3,1,03
FI.3.2.01,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Autres nouvelles garanties,,,,,,,,,,,,0,0,5 000,0,0,5 000,0,0,5 000,0,5 000,0,20 000,20 000,20 200,20 400,20 600,20 800,,,,,FI,3,2,01
FI.3.2.02,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Kinshasa,,,,,,,,,,,,90 000,90 000,90 000,90 000,90 000,90 000,90 000,90 000,90 000,90 000,90 000,90 000,1 080 000,1 080 000,1 090 800,1 101 600,1 112 400,1 123 200,,,,,FI,3,2,02
FI.3.2.03,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Goma,,,,,,,,,,,,5 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,60 000,60 000,60 600,61 200,61 800,62 400,,,,,FI,3,2,03
FI.3.2.04,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Bukavu,,,,,,,,,,,,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,36 000,36 000,36 360,36 720,37 080,37 440,,,,,FI,3,2,04
FI.3.2.05,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Lubumbashi,,,,,,,,,,,,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,120 000,120 000,121 200,122 400,123 600,124 800,,,,,FI,3,2,05
FI.3.2.06,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Kolwezi,,,,,,,,,,,,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,108 000,108 000,109 080,110 160,111 240,112 320,,,,,FI,3,2,06
FI.3.2.07,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Bunia,,,,,,,,,,,,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,72 000,72 000,72 720,73 440,74 160,74 880,,,,,FI,3,2,07
FI.3.2.08,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Kasaï,,,,,,,,,,,,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,72 000,72 000,72 720,73 440,74 160,74 880,,,,,FI,3,2,08
FI.3.2.09,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Kongo Central,,,,,,,,,,,,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,6 000,72 000,72 000,72 720,73 440,74 160,74 880,,,,,FI,3,2,09
FI.3.2.10,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Tshopo,,,,,,,,,,,,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,36 000,36 000,36 360,36 720,37 080,37 440,,,,,FI,3,2,10
FI.3.2.11,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Location de bureau et Autres _ Loyer Bandundu,,,,,,,,,,,,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,36 000,36 000,36 360,36 720,37 080,37 440,,,,,FI,3,2,11
FI.3.3.01,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Goma,,,,,,,,,,,,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,24 000,24 000,24 240,24 480,24 720,24 960,,,,,FI,3,3,01
FI.3.3.02,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Bukavu,,,,,,,,,,,,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,2 000,24 000,24 000,24 240,24 480,24 720,24 960,,,,,FI,3,3,02
FI.3.3.03,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Lubumbashi,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,3,3,03
FI.3.3.04,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Kolwezi,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,3,3,04
FI.3.3.05,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Bunia,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,3,3,05
FI.3.3.06,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Kasaï,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,3,3,06
FI.3.3.07,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Kongo Central,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,3,3,07
FI.3.3.08,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Tshopo,,,,,,,,,,,,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,36 000,36 000,36 360,36 720,37 080,37 440,,,,,FI,3,3,08
FI.3.3.09,DIRECTION FINANCIÈRE _ Fonctionnement courant _ Approvisionnement des coordinations _ Bandundu,,,,,,,,,,,,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,3 000,36 000,36 000,36 360,36 720,37 080,37 440,,,,,FI,3,3,09
FI.4.1.01,DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformités à la règlementation et normes financières _ Organiser l'audit des comptes,,,,,,,,,,,,145 000,85 000,25 000,25 000,85 000,25 000,25 000,25 000,25 000,25 000,25 000,25 000,540 000,540 000,545 400,550 800,556 200,561 600,,,,,FI,4,1,01
FI.4.2.01,DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformité fiscal _ Suivi fiscal,,,,,,,,,,,,662 800,262 800,462 800,262 800,262 800,262 800,262 800,262 800,262 800,262 800,262 800,262 800,3 753 600,3 753 600,3 791 136,3 828 672,3 866 208,3 903 744,,,,,FI,4,2,01
FI.5.1.01,DIRECTION FINANCIÈRE _ Renforcement des capacités _ Formation des équipes _ ,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,FI,5,1,01
FI.6.1.01,DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Dépôts NP _ Dépôts des NP,,,,,,,,,,,,14 300,10 800,6 800,13 500,6 000,6 000,13 500,6 000,6 000,13 500,6 000,6 000,108 400,108 400,109 484,110 568,111 652,112 736,,,,,FI,6,1,01
FI.6.2.01,DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Supervision _ Supervisions terrains,,,,,,,,,,,,0,627 600,0,0,627 600,0,0,627 600,0,0,627 600,0,2 510 400,2 510 400,2 535 504,2 560 608,2 585 712,2 610 816,,,,,FI,6,2,01
FI.6.3.01,DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Réconciliation _ Réconciliation avec les parties prenantes,,,,,,,,,,,,0,0,216 900,0,0,216 900,0,0,216 900,0,0,216 900,867 600,867 600,876 276,884 952,893 628,902 304,,,,,FI,6,3,01
FI.6.4.01,DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Recouvrement forcés _ Déclenchement procédures de recouvrement forcé,,,,,,,,,,,,30 000,30 000,30 000,30 000,30 000,30 000,30 000,30 000,30 000,30 000,30 000,30 000,360 000,360 000,363 600,367 200,370 800,374 400,,,,,FI,6,4,01
FI.6.4.02,DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Recouvrement forcés _ Démarche de collaboration avec la DGRAD,,,,,,,,,,,,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,10 000,120 000,120 000,121 200,122 400,123 600,124 800,,,,,FI,6,4,02
FI.6.5.01,DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Réseautage _ Participation à la mining Week,,,,,,,,,,,,50 000,0,0,0,50 000,103 650,0,0,0,0,0,0,203 650,203 650,205 687,207 723,209 760,211 796,,,,,FI,6,5,01
FI.7.1.01,DIRECTION FINANCIÈRE _ Activer les autres sources de financements _ Activation prime d'assurance _ Collaboration avec le ministère des finances et l'ARCA,,,,,,,,,,,,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,9 000,108 000,108 000,109 080,110 160,111 240,112 320,,,,,FI,7,1,01
FI.7.2.01,DIRECTION FINANCIÈRE _ Activer les autres sources de financements _ Activation quote-part crédit carbone _ Collaboration avec le ministère de l'environnement,,,,,,,,,,,,21 000,21 000,21 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,5 000,108 000,108 000,109 080,110 160,111 240,112 320,,,,,FI,7,2,01
FI.8.1.01,DIRECTION FINANCIÈRE _ Gérer les investissements du fonds _ Gestion portefeuille investissements _ Suivi portefeuille des investissements,,,,,,,,,,,,4 180,34 180,4 180,4 180,4 180,4 180,29 180,4 180,4 180,4 180,4 180,29 180,130 160,130 160,131 462,132 763,134 065,135 366,,,,,FI,8,1,01
FI.8.2.01,DIRECTION FINANCIÈRE _ Gérer les investissements du fonds _ prospection  acquisition  terrains et/ou immeubles à l'interieur du pays _ Mission de prospection,,,,,,,,,,,,1 000,1 000,7 710,1 000,1 000,7 710,1 000,1 000,1 000,1 000,1 000,1 000,25 420,25 420,25 674,25 928,26 183,26 437,,,,,FI,8,2,01
FI.8.3.01,DIRECTION FINANCIÈRE _ Gérer les investissements du fonds _ _Outils _ Acquisition du logiciel spécialisé de modélisation financière,,,,,,,,,,,,0,0,30 000,0,0,0,0,0,0,0,0,0,30 000,30 000,30 300,30 600,30 900,31 200,,,,,FI,8,3,01
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,,,,,,,TOTAL,,,,,0,1 258 660,1 349 980,1 111 990,679 080,1 349 180,943 840,644 080,1 239 180,833 480,771 680,1 244 180,853 480,12 278 810,12 278 810,12 401 598,12 524 386,12 647 174,12 769 962,0,0,0,0,0,162,90,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Budget d'investissement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cost Center,Description CC,Province & Ville,Coordinations provinciales,Local / Etranger ?,Catégorie / Grade,Nature Depenses,Account Ohada,Departement ,Texte / Libelle,,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe,31-janv.,28-févr.,31-mars,30-avr.,31-mai,30-juin,31-juil.,31-août,30-sept.,31-oct.,30-nov.,31-déc.,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2027,2028,2029,2030,Check Categorie,Check Unite de mesure,Check cout unitaire,,,,,
,,,,Ligne de depense,Direction,,,,Centre des couts ,Categories,Unite de Mesure des donnees mensuelles,Cout Unitaire en USD Hors Taxe,31/1/2025,28-Feb-26,31-Mar-26,30-Apr-26,31-May-26,30-Jun-26,31-Jul-26,31-Aug-26,30-Sep-26,31-Oct-26,30-Nov-26,31-Dec-26,Total en Unite de Mesure des donnees mensuelles,Total Budget en USD,2027,2028,2029,2030,,,,,,,,
CX.3.1.01,Logiciels et applications informatiques,,,,,,21200002,,,,,,  103 000 ,  30 000 ,  440 500 ,  15 000 ,  -   ,  -   ,  525 000 ,  -   ,  -   ,  -   ,  375 000 ,  -   ,  1 488 500 ,  1 488 500 ,  1 518 270 ,  1 548 635 ,  1 579 608 ,  1 611 200 ,,,,,,,,
CX.1.1.01,Terrain + Construction,,,,,,22100002,,,,,,  -   ,  1 300 000 ,  1 500 000 ,  388 889 ,  388 889 ,  388 889 ,  388 889 ,  388 889 ,  388 889 ,  388 889 ,  388 889 ,  388 889 ,  6 300 000 ,  6 300 000 ,  6 426 000 ,  6 554 520 ,  6 685 610 ,  6 819 323 ,,,,,,,,
CX.5.1.01,Constructions administratives,,,,,,22200001,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.5.1.02,"Constructions sociales (écoles, hôpitaux, etc.)",,,,,,22200002,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.5.1.03,Constructions mémorielles et monuments,,,,,,22200003,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.6.1.01,"Installations techniques, matériel et outillage",,,,,,22300001,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.7.1.01,Matériel de transport,,,,,,22400001,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.8.1.01,Mobilier et matériel de bureau,,,,,,22500001,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.4.6.01,Matériel informatique et bureautique,,,,,,22500002,,,,,,  1 100 ,  4 600 ,  25 538 ,  1 100 ,  1 100 ,  25 538 ,  1 100 ,  1 100 ,  25 538 ,  1 100 ,  1 100 ,  25 538 ,  114 450 ,  114 450 ,  116 739 ,  119 074 ,  121 455 ,  123 884 ,,,,,,,,
CX.4.7.01,Autres immobilisations corporelles diverses,,,,,,22600001,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.2.1.01,Matériels et équipements,,,,,,22500003,,,,,,  28 667 ,  46 667 ,  57 867 ,  61 667 ,  46 667 ,  57 867 ,  61 667 ,  46 667 ,  27 867 ,  31 667 ,  27 867 ,  31 667 ,  526 800 ,  526 800 ,  537 336 ,  548 083 ,  559 044 ,  570 225 ,,,,,,,,
CX.3.3.01,"Achat de NAS, serveurs de stockage, licences OneDrive et Azure Backup.",,,,,,22500004,,,,,,  -   ,  -   ,  2 845 ,  -   ,  -   ,  2 845 ,  -   ,  -   ,  2 845 ,  -   ,  2 845 ,  -   ,  11 380 ,  11 380 ,  11 608 ,  11 840 ,  12 077 ,  12 318 ,,,,,,,,
CX.3.4.01,Acquisition des licences logicielles associés.,,,,,,22500005,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,,,,,
CX.4.1.01,"Achat et installation des serveurs, unités de stockage et équipements réseau.",,,,,,21200003,,,,,,  -   ,  -   ,  96 385 ,  -   ,  -   ,  96 385 ,  -   ,  -   ,  96 385 ,  -   ,  96 385 ,  -   ,  385 540 ,  385 540 ,  393 251 ,  401 116 ,  409 138 ,  417 321 ,,,,,,,,
